1371 1274 1221 1162 935 821 667 552 416 301 212 120 87 24 3 0 0 0 2 18 67 164 326 481 713 911 1100 1203 1354 1393 1524 1342
1457 1372 1286 1135 986 807 701 528 421 305 237 145 69 30 2 0 0 0 0 16 73 181 295 502 742 887 1201 1217 1326 1477 1489 1471
1561 1366 1279 1114 1047 953 748 599 435 355 187 145 62 29 5 0 0 0 2 22 77 194 325 518 794 987 1189 1296 1450 1514 1606 1611
1554 1531 1381 1203 1077 874 776 599 438 337 241 156 74 32 5 1 0 0 1 26 85 178 362 609 770 1005 1192 1425 1506 1613 1654 1576
1687 1525 1432 1371 1128 934 767 613 482 382 282 165 75 27 5 0 0 0 4 20 77 185 371 565 786 1038 1344 1503 1601 1672 1801 1703
1750 1571 1464 1327 1212 1015 827 661 460 362 236 142 89 31 11 0 0 0 1 20 86 213 391 586 812 1082 1357 1593 1667 1781 1817 1734
1778 1716 1487 1410 1182 1023 877 664 513 418 253 167 75 34 5 0 0 0 4 14 100 251 405 614 846 1090 1303 1507 1714 1798 1888 1851
1931 1650 1618 1397 1231 1080 935 670 536 407 277 183 84 28 4 0 0 0 5 26 75 237 443 644 870 1149 1393 1632 1815 1909 1929 1991
1871 1797 1615 1469 1300 1128 876 715 510 369 281 164 80 31 7 0 0 0 2 16 106 216 439 647 972 1224 1516 1656 1887 1952 1945 1947
1925 1875 1777 1459 1316 1113 973 758 546 408 294 189 102 29 5 0 0 0 1 19 108 215 438 679 960 1229 1459 1698 1985 2049 2078 1964
1972 1834 1779 1565 1369 1099 950 747 527 426 264 184 85 41 5 0 0 0 2 23 110 278 439 696 982 1278 1541 1821 1997 2034 2143 1997
2104 1872 1758 1572 1325 1146 991 782 560 439 292 175 87 34 4 1 0 0 0 27 104 251 439 683 1026 1310 1507 1765 2030 2109 2154 2080
2152 1892 1759 1556 1409 1139 946 840 597 408 298 192 87 40 7 0 0 0 0 16 113 249 457 706 971 1276 1704 1785 1979 1991 2157 2081
2063 1920 1757 1655 1389 1152 963 751 588 427 296 179 95 35 2 0 0 0 2 21 107 235 469 713 989 1338 1642 1824 2018 2167 2151 2117
2102 2010 1806 1614 1350 1167 987 790 599 449 296 179 93 42 6 0 0 0 0 26 109 246 469 748 1055 1321 1568 1854 2088 2174 2174 2123
2129 2030 1781 1683 1410 1240 957 781 595 435 286 170 115 27 5 0 0 0 0 27 94 260 433 731 1039 1380 1693 1903 2058 2245 2233 2111
2147 2025 1898 1616 1461 1205 900 786 575 440 327 172 97 30 7 0 0 0 4 19 105 256 518 744 1069 1391 1623 1876 2063 2191 2272 2256
2278 2100 1936 1618 1496 1237 1028 834 579 474 287 203 87 40 2 0 0 0 1 25 97 297 486 767 1044 1424 1673 1923 2173 2198 2297 2373
2218 2115 1860 1620 1470 1279 1031 776 603 466 324 175 104 51 3 1 0 0 0 23 111 242 479 770 1022 1412 1702 2041 2166 2280 2302 2316
2245 2156 1902 1769 1530 1376 1039 840 624 456 319 200 96 49 11 0 0 0 0 12 108 296 485 790 1100 1478 1706 2065 2208 2301 2378 2381
2438 2218 1978 1716 1525 1258 1075 840 656 467 340 168 103 28 8 0 0 0 4 13 130 278 503 784 1074 1505 1818 2092 2282 2468 2448 2455
2420 2155 2107 1874 1551 1296 1101 826 623 497 308 222 103 38 11 0 0 0 2 23 107 269 478 797 1179 1468 1796 2115 2288 2397 2580 2530
2488 2349 2094 1925 1578 1311 1136 923 689 500 315 199 130 47 5 0 0 0 2 19 113 312 530 872 1109 1468 1928 2081 2327 2526 2599 2516
2516 2444 2184 1930 1718 1377 1132 888 660 548 340 202 108 33 11 0 0 0 0 20 123 315 541 855 1194 1578 1886 2216 2435 2585 2629 2561
2614 2469 2117 1969 1657 1466 1151 933 718 495 340 218 92 55 7 0 0 0 2 27 107 299 531 844 1288 1636 1941 2260 2531 2759 2821 2703
2701 2469 2200 2057 1725 1451 1188 960 736 553 357 222 102 36 6 0 0 0 3 14 116 337 579 918 1272 1697 2056 2384 2601 2730 2759 2807
2660 2570 2267 1973 1789 1514 1181 967 700 545 383 228 118 39 6 0 0 0 3 28 137 322 565 912 1305 1652 1969 2432 2651 2792 2827 2832
2733 2550 2346 2077 1829 1447 1232 968 778 546 370 200 100 35 4 0 0 0 1 32 138 319 569 938 1307 1690 2151 2421 2766 2821 2871 2749
2872 2699 2334 2078 1825 1514 1243 1031 771 537 371 247 119 37 10 0 0 0 2 35 116 316 542 953 1344 1733 2154 2467 2725 2920 2919 2938
2864 2717 2462 2173 1860 1611 1231 1029 840 512 400 219 130 35 8 0 0 0 2 29 124 303 605 1019 1371 1800 2228 2464 2878 3020 3059 2957
2948 2798 2430 2129 1901 1536 1285 1037 785 565 386 210 138 46 7 0 0 0 2 26 153 318 610 939 1393 1823 2224 2590 2892 3035 3100 3056
3004 2728 2516 2163 1826 1590 1284 1040 781 536 373 247 138 39 9 0 0 0 3 37 131 355 643 941 1402 1841 2247 2719 2911 3131 2999 3072
3004 2845 2491 2143 1916 1548 1299 1068 763 580 370 248 121 39 13 1 0 0 1 33 131 317 660 1027 1472 1892 2283 2689 2943 3132 3244 3128
3093 2823 2616 2263 1999 1635 1338 1129 791 577 382 229 109 57 5 1 0 0 4 34 131 355 613 942 1335 1918 2289 2694 3069 3170 3329 3315
2964 2966 2650 2325 1995 1620 1412 1052 844 572 401 254 108 58 12 0 0 0 3 30 125 344 643 1010 1486 1959 2299 2743 3014 3177 3420 3250
3143 2845 2654 2282 2042 1692 1412 1173 821 563 386 216 128 61 8 1 0 0 2 34 148 359 608 1064 1500 1986 2383 2821 3070 3306 3292 3212
3224 3045 2775 2324 2034 1705 1320 1086 810 582 376 260 146 58 7 0 0 0 3 41 132 341 654 1056 1513 1929 2509 2844 3149 3318 3322 3234
3297 2990 2660 2306 2055 1772 1414 1100 818 583 342 244 130 54 7 0 0 0 1 46 128 328 676 1104 1549 1899 2516 2786 3121 3334 3455 3332
3260 3010 2725 2381 2076 1664 1378 1094 830 562 397 250 125 61 9 0 0 0 0 40 147 377 653 1058 1556 2022 2425 2970 3280 3328 3406 3422
3218 3159 2835 2425 2130 1775 1435 1144 867 622 408 229 120 53 13 0 0 0 4 35 176 335 713 1083 1498 2037 2560 3008 3175 3284 3419 3375
3262 3215 2796 2489 2146 1774 1355 1150 824 661 409 256 144 55 12 0 0 0 4 24 144 370 641 1072 1514 2104 2469 2993 3215 3420 3566 3521
3351 3184 2694 2448 2125 1819 1419 1045 825 620 414 261 131 59 11 0 0 0 2 39 130 370 702 1099 1635 2006 2638 2926 3212 3456 3546 3526
3505 3118 2854 2528 2039 1790 1454 1155 895 617 414 259 152 52 12 0 0 0 3 37 139 367 683 1114 1604 2080 2664 2988 3320 3515 3578 3607
3477 3065 2760 2464 2157 1772 1437 1134 914 631 426 232 117 51 10 1 0 0 4 30 163 364 703 1119 1656 2152 2693 3076 3344 3592 3619 3513
3381 3198 2873 2551 2138 1808 1500 1174 897 597 402 256 139 53 5 0 0 0 0 38 170 361 678 1120 1570 2132 2650 3007 3358 3532 3702 3567
3413 3194 2918 2575 2166 1803 1457 1109 833 602 442 263 113 61 11 0 0 0 5 34 146 345 716 1180 1615 2164 2642 2974 3375 3604 3600 3667
3541 3208 2916 2593 2184 1831 1540 1208 855 599 413 218 145 48 10 1 0 0 1 54 146 346 672 1112 1586 2227 2702 3048 3360 3711 3567 3585
3518 3282 3001 2535 2194 1867 1512 1189 892 617 458 238 134 49 18 1 0 0 4 40 153 368 745 1095 1637 2145 2640 3157 3437 3669 3715 3690
3464 3282 2969 2616 2246 1881 1490 1136 913 590 404 264 135 54 9 0 0 0 3 32 151 393 729 1134 1660 2213 2555 3170 3528 3670 3756 3673
3627 3465 2971 2653 2283 1776 1518 1141 850 631 421 280 134 50 13 0 0 0 3 39 159 388 679 1111 1655 2190 2749 3158 3411 3789 3792 3680
3488 3307 2926 2644 2239 1951 1492 1174 879 622 413 248 122 55 8 2 0 0 0 30 159 356 701 1120 1674 2215 2710 3269 3436 3776 3831 3696
3591 3307 3008 2589 2267 1871 1538 1189 838 617 430 280 129 43 11 0 0 0 4 44 159 379 666 1152 1607 2214 2728 3237 3575 3700 3824 3840
3551 3306 3058 2595 2244 1951 1535 1196 855 649 404 272 140 56 7 0 0 0 2 42 167 377 693 1134 1654 2270 2672 3253 3484 3743 3889 3756
3640 3400 3012 2724 2151 1822 1602 1198 957 622 440 296 141 48 13 0 0 0 3 39 153 384 707 1161 1601 2221 2796 3166 3634 3815 3809 3860
3607 3381 3088 2781 2306 1944 1508 1162 890 642 438 251 136 39 11 1 0 0 5 38 165 381 739 1172 1620 2277 2704 3232 3610 3826 3958 3896
3680 3366 3049 2681 2213 1925 1517 1187 901 643 432 257 158 57 10 0 0 0 3 39 159 352 707 1108 1696 2250 2758 3290 3658 3794 3846 3850
3701 3422 3011 2706 2273 1887 1530 1238 858 670 438 270 123 70 7 0 0 0 4 38 141 397 713 1181 1693 2278 2781 3265 3678 3851 3955 3896
3721 3377 3103 2738 2180 1915 1553 1184 866 632 425 272 145 59 10 0 0 0 7 36 154 424 757 1155 1779 2232 2869 3389 3715 3849 3983 4035
3694 3478 2996 2656 2292 1914 1533 1208 885 646 436 276 144 42 13 1 0 0 1 41 162 374 738 1204 1602 2266 2957 3266 3752 3923 3829 3833
3628 3403 3070 2702 2337 1917 1510 1194 883 638 451 271 155 55 8 1 0 0 2 45 164 388 739 1192 1718 2251 2808 3324 3712 3876 3940 3919
3694 3479 3090 2730 2325 1852 1494 1206 914 659 443 256 137 59 3 0 0 0 2 41 165 381 738 1204 1662 2390 2818 3331 3748 3849 3945 3895
3788 3406 3164 2694 2262 1945 1544 1187 878 666 406 303 137 59 8 0 0 0 4 38 146 339 687 1181 1662 2252 2865 3339 3735 4039 4042 3860
3739 3439 3092 2759 2265 1905 1550 1223 871 623 421 235 152 63 20 0 0 0 5 35 158 402 741 1154 1737 2311 2765 3320 3728 3859 4005 3866
3679 3447 3142 2709 2314 1935 1562 1239 923 659 431 251 144 39 9 0 0 0 4 29 152 410 743 1225 1747 2266 2887 3370 3701 3969 3953 3925
3776 3487 3028 2784 2336 1857 1523 1169 901 631 423 288 145 62 18 0 0 0 2 45 154 350 766 1234 1763 2306 2932 3475 3686 3907 3920 3938
3779 3513 3159 2786 2236 2060 1603 1217 909 693 451 260 138 77 13 0 0 0 1 35 159 380 757 1218 1760 2324 2867 3451 3655 3979 4064 3956
3682 3434 3106 2663 2300 1956 1489 1202 912 656 430 287 144 61 17 0 0 0 1 40 156 382 738 1211 1628 2329 2887 3349 3784 3987 4040 4005
3823 3552 3073 2723 2344 1825 1451 1204 906 630 426 274 161 51 10 0 0 0 3 42 189 419 729 1175 1732 2299 2797 3321 3685 3913 3969 3920
3754 3538 3182 2776 2301 1894 1544 1172 887 671 416 264 138 62 7 0 0 0 6 42 170 385 770 1241 1737 2381 2938 3497 3757 4104 4105 4051
3874 3512 3067 2806 2309 1913 1550 1236 843 651 382 255 144 66 12 0 0 0 2 34 154 441 759 1186 1713 2274 2990 3352 3919 3985 3982 4030
3794 3525 3222 2674 2247 1894 1589 1213 914 649 413 270 145 57 6 0 0 0 2 42 171 408 762 1202 1764 2410 3059 3415 3861 4037 4051 3942
3885 3489 3139 2709 2345 1884 1547 1208 904 663 426 285 157 57 10 0 0 0 2 39 171 388 728 1194 1739 2343 2907 3444 3730 3980 4037 4161
3802 3540 3134 2761 2365 1962 1493 1194 888 624 409 279 160 50 15 0 0 0 3 27 153 431 748 1239 1755 2372 2971 3569 3622 4096 3965 3986
3811 3546 3158 2687 2348 1886 1547 1220 905 637 461 268 161 75 14 1 0 0 4 29 179 404 779 1255 1767 2337 3019 3456 3817 4099 4086 3983
3886 3459 3189 2733 2318 1970 1624 1204 904 641 439 283 163 75 6 1 0 0 3 34 163 364 744 1199 1785 2377 2904 3496 3838 4001 4132 4042
3930 3453 3104 2713 2311 1912 1591 1184 934 645 418 288 139 63 13 1 0 0 4 45 177 388 726 1233 1720 2375 2926 3394 3798 4012 4140 4018
3815 3544 3046 2754 2366 1843 1535 1167 904 623 445 256 150 65 7 0 0 0 3 38 167 400 829 1186 1792 2372 2996 3372 3868 4043 4053 3957
3849 3407 3194 2751 2385 1913 1562 1155 861 604 441 282 146 51 12 1 0 0 3 45 177 442 748 1196 1783 2442 2930 3471 3746 3941 4216 4042
3764 3461 3157 2745 2420 1859 1539 1146 869 648 442 274 120 60 13 0 0 0 5 48 177 392 700 1162 1730 2289 2946 3573 3878 3997 4215 4051
3755 3486 3156 2677 2413 1798 1586 1182 854 607 434 255 155 46 12 0 0 0 4 26 173 397 692 1191 1735 2377 2887 3535 3717 3996 4086 4063
3781 3472 3140 2812 2216 1853 1522 1195 919 589 438 277 154 52 13 0 0 0 1 43 163 375 741 1217 1754 2365 2953 3539 3777 4039 4030 4053
3764 3423 3152 2700 2313 1910 1509 1162 872 644 439 252 162 58 14 0 0 0 6 30 160 416 758 1135 1758 2415 2904 3442 3712 4014 4127 3988
3829 3434 3097 2537 2254 1857 1537 1134 894 571 410 281 125 56 7 0 0 0 6 35 182 392 765 1210 1702 2360 2942 3329 3787 4117 4034 4089
3850 3390 3162 2666 2219 1921 1523 1168 854 611 403 252 144 51 13 1 0 0 1 38 153 416 733 1200 1808 2352 2850 3378 3901 4078 4116 4000
3750 3439 3130 2744 2238 1928 1513 1157 909 588 435 262 130 60 6 0 0 0 3 34 178 436 752 1130 1679 2317 2915 3380 3775 3990 4004 3968
3917 3461 3066 2629 2272 1844 1529 1146 857 598 417 264 142 52 10 0 0 0 2 32 172 391 723 1135 1711 2345 2967 3405 3768 3966 4043 3991
3667 3416 3086 2693 2342 1814 1453 1202 849 592 415 256 137 54 11 0 0 0 2 31 151 359 774 1193 1756 2322 2886 3373 3764 4101 4060 3967
3830 3459 3088 2483 2187 1866 1504 1087 888 601 423 262 144 52 14 0 0 0 7 41 189 387 705 1187 1786 2360 2799 3461 3721 3906 4054 3966
3766 3443 3031 2600 2241 1828 1417 1105 884 544 415 289 131 65 12 0 0 0 2 43 177 368 738 1157 1724 2237 2915 3423 3791 4042 4046 3978
3649 3430 3085 2636 2298 1830 1477 1124 854 602 420 237 158 55 10 1 0 0 3 33 191 387 711 1241 1714 2264 2928 3406 3721 4092 4118 4017
3658 3396 3004 2701 2268 1854 1500 1084 861 620 434 248 133 72 13 0 0 0 1 40 149 373 732 1206 1720 2288 2882 3377 3829 3875 4031 3903
3709 3381 3075 2717 2239 1855 1459 1133 835 645 421 230 140 57 8 0 0 0 5 39 146 415 727 1169 1700 2247 2886 3367 3604 3912 3959 3784
3740 3457 3123 2619 2162 1847 1514 1171 891 628 382 270 131 67 11 1 0 0 1 34 198 365 696 1185 1681 2317 2815 3453 3728 4037 4083 3839
3647 3329 2984 2623 2260 1853 1406 1133 883 600 402 244 131 54 14 1 0 0 1 41 166 415 775 1139 1681 2329 2812 3497 3762 3961 4080 3846
3742 3322 2902 2599 2145 1732 1428 1144 843 567 391 237 166 52 8 0 0 0 1 48 155 372 689 1146 1693 2381 2831 3340 3719 3836 3964 3915
3591 3386 3076 2624 2163 1876 1440 1098 802 620 429 246 126 43 7 0 0 0 3 34 150 377 764 1175 1710 2282 2811 3427 3659 3829 3947 3974
3557 3431 2978 2573 2213 1709 1435 1105 810 597 424 277 130 64 8 1 0 0 0 33 157 395 735 1180 1715 2255 2842 3363 3712 3962 3914 3909
3667 3376 2966 2599 2187 1787 1407 1098 778 583 431 251 145 53 15 0 0 0 4 44 185 378 714 1165 1713 2228 2710 3310 3763 3923 3918 3907
3627 3341 2897 2572 2039 1842 1517 1185 845 626 358 243 138 78 10 1 0 0 1 34 167 354 743 1135 1688 2281 2780 3277 3728 3881 3958 3934
3673 3416 2952 2490 2247 1704 1373 1059 785 567 435 277 133 50 11 0 0 0 2 47 181 363 736 1094 1671 2226 2832 3371 3562 3899 3935 3897
3654 3303 2923 2573 2183 1700 1347 1130 800 568 388 259 136 63 12 1 0 0 2 36 154 376 698 1142 1632 2183 2834 3307 3639 3937 3852 3802
3576 3251 2913 2506 2159 1714 1457 1075 829 580 377 237 139 60 10 0 0 0 1 29 163 417 753 1166 1622 2237 2838 3246 3618 3797 4018 3770
3492 3204 2877 2600 2106 1751 1392 1118 772 590 394 243 122 42 11 2 0 0 3 38 155 376 697 1130 1615 2188 2818 3281 3684 3682 3829 3668
3404 3225 2836 2474 2072 1727 1359 1095 776 548 379 230 119 64 11 1 0 0 0 46 176 342 683 1081 1667 2202 2830 3380 3644 3855 3876 3914
3502 3230 2928 2555 2169 1744 1391 1063 779 528 374 251 123 55 12 0 0 0 5 38 159 383 735 1102 1663 2194 2808 3277 3688 3902 3819 3655
3547 3180 2828 2393 2023 1781 1335 1089 758 544 413 232 121 58 10 0 0 0 3 33 143 366 726 1149 1693 2173 2724 3305 3469 3725 3855 3767
3567 3197 2830 2420 1983 1756 1365 1060 781 536 372 228 140 46 11 0 0 0 4 52 172 401 686 1110 1638 2235 2699 3274 3523 3809 3775 3723
3360 3214 2870 2439 2027 1745 1325 1022 752 530 352 248 148 50 7 0 0 0 1 32 151 399 698 1152 1670 2236 2675 3218 3473 3793 3861 3656
3559 3183 2832 2394 2058 1708 1317 1036 808 547 373 262 145 44 10 0 0 0 4 42 158 363 723 1148 1697 2152 2681 3281 3536 3649 3733 3603
3529 3193 2839 2413 2064 1721 1284 955 754 602 364 217 145 51 5 0 0 0 5 34 183 366 705 1118 1656 2150 2684 3126 3673 3791 3769 3752
3391 3221 2703 2348 2083 1582 1330 1042 736 571 357 226 132 51 13 0 0 0 2 37 158 380 625 1138 1579 2196 2652 3097 3508 3612 3690 3600
3412 3003 2790 2307 2029 1651 1360 1011 758 570 384 258 116 47 11 0 0 0 1 35 160 370 653 1112 1620 2172 2762 3132 3506 3690 3831 3643
3426 3129 2737 2394 1992 1697 1378 990 704 536 352 214 111 59 12 2 0 0 6 35 165 355 631 1138 1614 2094 2602 3143 3530 3697 3693 3464
3479 3032 2781 2406 2001 1604 1314 918 755 585 375 212 124 49 8 1 0 0 3 36 134 381 647 1089 1640 2163 2590 3153 3411 3523 3645 3585
3264 3043 2650 2314 1994 1555 1237 982 736 524 336 230 121 47 7 0 0 0 2 33 150 327 674 1054 1589 1992 2574 3114 3378 3489 3748 3579
3261 3022 2632 2317 1939 1595 1259 978 677 532 341 254 135 46 8 0 0 0 1 46 138 339 658 1098 1539 2141 2561 3008 3385 3539 3523 3527
3258 2990 2569 2231 1942 1622 1209 997 712 517 334 207 109 47 7 0 0 0 2 32 146 353 641 1063 1463 2044 2632 2959 3281 3502 3589 3539
3200 2927 2579 2208 1849 1620 1266 954 709 522 328 225 123 44 8 0 0 0 5 43 175 330 685 1022 1484 2067 2600 3043 3329 3491 3549 3435
3127 2885 2519 2203 1902 1501 1106 984 734 521 338 188 118 48 10 0 0 0 1 30 153 354 647 1040 1528 2011 2568 2920 3227 3434 3574 3477
3210 2865 2515 2261 1829 1495 1239 954 700 500 348 202 119 51 7 0 0 0 3 41 135 364 639 1046 1422 2024 2562 2988 3303 3386 3316 3329
3138 2862 2492 2156 1773 1478 1132 863 677 487 335 195 116 56 9 1 0 0 2 28 146 320 611 991 1469 1980 2489 2948 3278 3346 3487 3419
3079 2810 2506 2147 1825 1511 1265 862 715 470 330 241 127 40 13 0 0 0 2 31 128 327 654 1058 1566 1952 2540 2766 3218 3344 3366 3419
3213 2857 2427 2203 1803 1498 1213 909 695 473 338 211 146 48 7 0 0 0 4 29 136 351 665 1001 1441 1990 2438 2861 3062 3423 3347 3132
3150 2810 2439 2199 1704 1437 1159 851 655 467 323 241 121 48 7 0 0 0 2 34 157 366 601 980 1470 1954 2511 2789 3164 3290 3406 3213
2985 2682 2519 2160 1781 1432 1166 902 688 477 308 210 128 39 6 0 0 0 1 46 133 355 581 970 1435 1964 2479 2850 3214 3387 3408 3322
3062 2813 2498 2135 1772 1467 1131 889 657 440 335 219 110 57 7 0 0 0 1 36 143 334 622 982 1395 1964 2483 2795 3108 3302 3446 3274
3096 2817 2394 2153 1823 1395 1178 852 632 437 334 181 123 44 7 0 0 0 1 29 147 338 581 1009 1415 1971 2387 2796 3179 3255 3261 3260
2982 2721 2509 2130 1680 1478 1159 815 715 466 323 216 104 45 6 1 0 0 3 44 166 365 644 958 1495 1951 2362 2798 3174 3267 3355 3269
3038 2701 2374 2101 1746 1481 1124 836 646 477 331 199 123 43 12 1 0 0 2 27 143 329 569 930 1406 1976 2389 2727 3146 3182 3258 3182
3015 2826 2391 2136 1765 1444 1125 866 671 474 335 205 110 49 8 0 0 0 1 33 125 360 568 1035 1404 1894 2405 2772 3102 3244 3344 3215
3003 2802 2438 2081 1765 1413 1164 858 686 459 291 195 116 45 8 0 0 0 5 32 150 350 618 997 1453 1876 2443 2843 3044 3414 3309 3266
3086 2735 2387 1932 1759 1392 1149 867 660 508 326 189 98 38 11 0 0 0 0 42 153 326 650 926 1447 1916 2380 2802 3129 3264 3290 3244
3040 2752 2303 2008 1752 1403 1191 837 633 450 330 222 95 46 5 0 0 0 3 43 148 324 592 1010 1462 1921 2412 2873 3144 3294 3384 3116
3035 2698 2393 2145 1748 1407 1104 846 674 460 327 186 101 42 7 1 0 0 4 37 149 314 611 981 1425 1936 2352 2801 3135 3354 3328 3232
2911 2693 2400 2100 1706 1424 1085 906 633 486 325 212 107 38 3 0 0 0 2 32 148 346 575 943 1452 1942 2312 2918 3062 3276 3315 3164
3018 2668 2331 1918 1704 1356 1167 866 633 462 338 199 107 43 7 0 0 0 4 35 155 316 615 975 1391 1905 2445 2803 3165 3278 3359 3158
2890 2689 2391 2045 1666 1378 1080 839 617 469 365 195 106 51 9 0 0 0 2 47 141 338 590 972 1415 1909 2383 2866 3081 3324 3182 3194
2911 2636 2320 2027 1687 1420 1073 843 654 469 331 200 120 48 7 0 0 0 4 29 145 336 608 965 1395 1896 2322 2773 3056 3196 3268 3274
2953 2663 2289 1984 1730 1408 1069 881 697 460 333 216 125 34 9 1 0 0 3 26 139 298 623 962 1406 1879 2431 2762 3111 3281 3203 3127
2846 2807 2279 2003 1656 1373 1141 833 628 466 304 213 103 51 7 1 0 0 1 30 143 313 544 970 1384 1861 2330 2752 3041 3185 3208 3163
2901 2588 2332 1867 1610 1352 1104 853 642 464 276 182 116 33 2 0 0 0 2 29 142 337 586 931 1395 1830 2259 2659 2873 3154 3200 3179
2828 2574 2318 1964 1684 1289 1016 792 569 446 298 180 105 56 10 0 0 0 0 33 145 316 596 952 1371 1845 2352 2669 2948 3021 3137 3082
2832 2595 2194 1789 1600 1252 986 775 599 452 277 222 98 34 8 0 0 0 1 20 142 301 578 894 1362 1843 2313 2644 2861 3029 3106 2921
2605 2503 2239 1903 1540 1269 948 744 575 387 281 178 106 44 2 0 0 0 1 31 117 287 568 900 1234 1759 2213 2568 2765 2914 2998 2863
2548 2352 2083 1848 1517 1253 978 744 530 415 305 160 106 36 12 0 0 0 1 35 131 304 576 892 1312 1701 2154 2449 2735 2976 2878 2695
2562 2345 2048 1762 1468 1201 967 715 539 457 280 171 98 33 5 0 0 0 0 20 139 272 499 871 1166 1624 2054 2405 2742 2797 2780 2640
2430 2277 2079 1711 1447 1154 889 729 523 395 268 188 90 55 1 0 0 0 2 33 119 274 521 838 1238 1559 2046 2408 2679 2726 2686 2533
2481 2143 1923 1610 1399 1181 915 716 535 387 274 157 104 33 6 1 0 0 4 34 125 272 506 810 1173 1615 1970 2281 2521 2718 2670 2598
2467 2155 1876 1618 1309 1028 962 673 494 374 237 169 92 31 5 0 0 0 2 29 114 274 484 803 1167 1581 1893 2234 2481 2617 2588 2611
2343 2139 1900 1621 1293 1080 875 652 498 368 255 139 99 32 9 0 0 0 0 32 120 264 504 731 1091 1504 1852 2205 2467 2543 2578 2464
2241 2101 1917 1566 1291 1077 835 696 460 344 227 156 89 35 4 0 0 0 1 37 94 271 488 784 1159 1486 1908 2256 2355 2426 2589 2496
2210 2064 1804 1547 1251 1049 816 639 480 361 237 142 97 26 2 0 0 0 1 27 119 290 453 734 1048 1434 1768 2127 2429 2489 2530 2499
2245 2076 1710 1527 1264 1075 861 628 479 356 235 137 87 38 10 0 0 0 1 15 128 240 443 727 1121 1430 1815 2188 2398 2439 2504 2340
2200 2009 1769 1464 1264 1030 857 652 467 380 257 148 100 33 6 0 0 0 3 25 97 262 501 720 1105 1466 1763 2166 2365 2423 2461 2348
2092 1904 1714 1507 1188 1000 803 606 454 323 232 135 104 27 5 0 0 0 3 39 103 243 441 724 1042 1360 1770 2098 2382 2400 2455 2353
2187 1998 1750 1446 1267 1100 792 669 448 331 233 135 76 27 5 0 0 0 1 32 114 238 449 734 1025 1346 1685 2137 2281 2412 2438 2361
2194 2000 1674 1558 1261 1034 770 570 456 326 230 126 87 35 10 0 0 0 2 16 112 259 459 696 1056 1435 1721 2084 2239 2431 2420 2374
2146 1918 1748 1480 1211 1015 807 634 464 326 225 131 96 43 5 0 0 0 1 20 103 288 483 700 1035 1379 1772 1974 2309 2376 2399 2341
2048 1929 1673 1480 1203 975 807 585 436 319 225 135 77 31 5 0 0 0 1 27 115 235 415 687 975 1397 1706 1999 2241 2390 2377 2239
